payment_log_id,influencer_id,payment_basis,post_id,source,invoice_date,payment_amount
plog_13412,inf_031,Order,031,trk_inf_031_post_183,2025-07-20,72.0
plog_13413,inf_031,Order,031,trk_inf_031_post_183,2025-07-19,28.0
plog_13414,inf_031,Order,031,trk_inf_031_post_183,2025-07-19,36.0
plog_13415,inf_031,Order,031,trk_inf_031_post_183,2025-07-20,36.0
plog_13416,inf_031,Order,031,trk_inf_031_post_183,2025-07-22,72.0
plog_13417,inf_031,Order,031,trk_inf_031_post_183,2025-07-22,36.0
plog_13418,inf_031,Order,031,trk_inf_031_post_183,2025-07-22,28.0
plog_13419,inf_031,Order,031,trk_inf_031_post_183,2025-07-19,36.0
plog_13420,inf_031,Order,031,trk_inf_031_post_183,2025-07-20,36.0
plog_13421,inf_031,Order,031,trk_inf_031_post_183,2025-07-22,28.0
plog_13422,inf_031,Order,031,trk_inf_031_post_183,2025-07-22,72.0
plog_13423,inf_031,Order,031,trk_inf_031_post_183,2025-07-20,36.0
plog_13424,inf_031,Order,031,trk_inf_031_post_183,2025-07-19,72.0
plog_13425,inf_031,Order,031,trk_inf_031_post_183,2025-07-23,36.0
plog_13426,inf_031,Order,031,trk_inf_031_post_183,2025-07-22,72.0
plog_13427,inf_031,Order,031,trk_inf_031_post_183,2025-07-19,28.0
plog_13428,inf_031,Order,031,trk_inf_031_post_183,2025-07-23,72.0
plog_13429,inf_031,Order,031,trk_inf_031_post_183,2025-07-19,72.0
plog_13430,inf_031,Order,031,trk_inf_031_post_183,2025-07-20,28.0
plog_13431,inf_031,Order,031,trk_inf_031_post_183,2025-07-22,28.0
plog_13432,inf_031,Order,031,trk_inf_031_post_183,2025-07-23,72.0
plog_13433,inf_031,Order,031,trk_inf_031_post_183,2025-07-22,36.0
plog_13434,inf_031,Order,031,trk_inf_031_post_183,2025-07-17,36.0
plog_13435,inf_031,Order,031,trk_inf_031_post_183,2025-07-17,36.0
plog_13436,inf_031,Order,031,trk_inf_031_post_183,2025-07-17,28.0
plog_13437,inf_031,Order,031,trk_inf_031_post_183,2025-07-22,36.0
plog_13438,inf_031,Order,031,trk_inf_031_post_183,2025-07-21,36.0
plog_13439,inf_031,Order,031,trk_inf_031_post_183,2025-07-22,72.0
plog_13440,inf_031,Order,031,trk_inf_031_post_183,2025-07-17,72.0
plog_13441,inf_031,Order,031,trk_inf_031_post_183,2025-07-17,28.0
plog_13442,inf_031,Order,031,trk_inf_031_post_183,2025-07-20,36.0
plog_13443,inf_031,Order,031,trk_inf_031_post_183,2025-07-17,72.0
plog_13444,inf_031,Order,031,trk_inf_031_post_183,2025-07-20,28.0
plog_13445,inf_031,Order,031,trk_inf_031_post_183,2025-07-21,72.0
plog_13446,inf_031,Order,031,trk_inf_031_post_183,2025-07-17,36.0
plog_13447,inf_031,Order,031,trk_inf_031_post_183,2025-07-20,72.0
plog_13448,inf_031,Order,031,trk_inf_031_post_183,2025-07-18,28.0
plog_13449,inf_031,Order,031,trk_inf_031_post_183,2025-07-19,72.0
plog_13450,inf_031,Order,031,trk_inf_031_post_183,2025-07-22,28.0
plog_13451,inf_031,Order,031,trk_inf_031_post_183,2025-07-23,72.0
plog_13452,inf_031,Order,031,trk_inf_031_post_183,2025-07-20,36.0
plog_13453,inf_031,Order,031,trk_inf_031_post_183,2025-07-20,36.0
plog_13454,inf_031,Order,031,trk_inf_031_post_183,2025-07-18,72.0
plog_13455,inf_031,Order,031,trk_inf_031_post_183,2025-07-19,72.0
plog_13456,inf_031,Order,031,trk_inf_031_post_183,2025-07-20,28.0
plog_13457,inf_031,Order,031,trk_inf_031_post_183,2025-07-18,28.0
plog_13458,inf_031,Order,031,trk_inf_031_post_183,2025-07-22,36.0
plog_13459,inf_031,Order,031,trk_inf_031_post_183,2025-07-23,72.0
plog_13460,inf_031,Order,031,trk_inf_031_post_183,2025-07-19,72.0
plog_13461,inf_031,Order,031,trk_inf_031_post_183,2025-07-17,28.0
plog_13462,inf_031,Order,031,trk_inf_031_post_183,2025-07-23,72.0
plog_13463,inf_031,Order,031,trk_inf_031_post_183,2025-07-22,72.0
plog_13464,inf_031,Order,031,trk_inf_031_post_183,2025-07-20,72.0
plog_13465,inf_031,Order,031,trk_inf_031_post_183,2025-07-19,28.0
plog_13466,inf_031,Order,031,trk_inf_031_post_183,2025-07-19,28.0
plog_13467,inf_031,Order,031,trk_inf_031_post_183,2025-07-22,72.0
plog_13468,inf_031,Order,031,trk_inf_031_post_183,2025-07-17,72.0
plog_13469,inf_031,Order,031,trk_inf_031_post_183,2025-07-19,72.0
plog_13470,inf_031,Order,031,trk_inf_031_post_183,2025-07-21,28.0
plog_13471,inf_031,Order,031,trk_inf_031_post_183,2025-07-21,72.0
plog_13472,inf_031,Order,031,trk_inf_031_post_183,2025-07-21,36.0
plog_13473,inf_031,Order,031,trk_inf_031_post_183,2025-07-18,72.0
plog_13474,inf_031,Order,031,trk_inf_031_post_183,2025-07-23,28.0
plog_13475,inf_031,Order,031,trk_inf_031_post_183,2025-07-23,72.0
plog_13476,inf_031,Order,031,trk_inf_031_post_183,2025-07-19,36.0
plog_13477,inf_031,Order,031,trk_inf_031_post_183,2025-07-19,72.0
plog_13478,inf_031,Order,031,trk_inf_031_post_183,2025-07-21,36.0
plog_13479,inf_031,Order,031,trk_inf_031_post_183,2025-07-19,72.0
plog_13480,inf_031,Order,031,trk_inf_031_post_183,2025-07-20,72.0
plog_13481,inf_031,Order,031,trk_inf_031_post_183,2025-07-20,36.0
plog_13482,inf_031,Order,031,trk_inf_031_post_183,2025-07-21,36.0
plog_13483,inf_031,Order,031,trk_inf_031_post_183,2025-07-17,36.0
plog_13484,inf_031,Order,031,trk_inf_031_post_183,2025-07-20,36.0
plog_13485,inf_031,Order,031,trk_inf_031_post_183,2025-07-20,36.0
plog_13486,inf_031,Order,031,trk_inf_031_post_183,2025-07-22,72.0
plog_13487,inf_031,Order,031,trk_inf_031_post_183,2025-07-22,28.0
plog_13488,inf_031,Order,031,trk_inf_031_post_183,2025-07-18,28.0
plog_13489,inf_031,Order,031,trk_inf_031_post_183,2025-07-18,72.0
plog_13490,inf_031,Order,031,trk_inf_031_post_183,2025-07-18,72.0
plog_13491,inf_031,Order,031,trk_inf_031_post_183,2025-07-20,28.0
plog_13492,inf_031,Order,031,trk_inf_031_post_183,2025-07-22,28.0
plog_13493,inf_031,Order,031,trk_inf_031_post_183,2025-07-20,28.0
plog_13494,inf_031,Order,031,trk_inf_031_post_183,2025-07-22,36.0
plog_9220,inf_032,Order,032,trk_inf_032_post_139,2025-04-07,304.0
plog_9221,inf_032,Order,032,trk_inf_032_post_139,2025-04-06,96.0
plog_9222,inf_032,Order,032,trk_inf_032_post_139,2025-04-06,96.0
plog_9223,inf_032,Order,032,trk_inf_032_post_139,2025-04-05,72.0
plog_9224,inf_032,Order,032,trk_inf_032_post_139,2025-04-05,120.0
plog_9225,inf_032,Order,032,trk_inf_032_post_139,2025-04-07,120.0
plog_9226,inf_032,Order,032,trk_inf_032_post_139,2025-04-02,72.0
plog_9227,inf_032,Order,032,trk_inf_032_post_139,2025-04-02,96.0
plog_9228,inf_032,Order,032,trk_inf_032_post_139,2025-04-07,96.0
plog_9229,inf_032,Order,032,trk_inf_032_post_139,2025-04-02,96.0
plog_9230,inf_032,Order,032,trk_inf_032_post_139,2025-04-02,304.0
plog_9231,inf_032,Order,032,trk_inf_032_post_139,2025-04-04,120.0
plog_9232,inf_032,Order,032,trk_inf_032_post_139,2025-04-07,120.0
plog_9233,inf_032,Order,032,trk_inf_032_post_139,2025-04-01,304.0
plog_33046,inf_033,Order,033,trk_inf_033_post_443,2025-01-02,120.0
plog_33047,inf_033,Order,033,trk_inf_033_post_443,2025-01-03,72.0
plog_33048,inf_033,Order,033,trk_inf_033_post_443,2025-01-08,72.0
plog_33049,inf_033,Order,033,trk_inf_033_post_443,2025-01-03,304.0
plog_33050,inf_033,Order,033,trk_inf_033_post_443,2025-01-04,304.0
plog_33051,inf_033,Order,033,trk_inf_033_post_443,2025-01-06,120.0
plog_33052,inf_033,Order,033,trk_inf_033_post_443,2025-01-02,304.0
plog_33053,inf_033,Order,033,trk_inf_033_post_443,2025-01-02,120.0
plog_33054,inf_033,Order,033,trk_inf_033_post_443,2025-01-02,96.0
plog_33055,inf_033,Order,033,trk_inf_033_post_443,2025-01-07,72.0
plog_33056,inf_033,Order,033,trk_inf_033_post_443,2025-01-02,96.0
plog_33057,inf_033,Order,033,trk_inf_033_post_443,2025-01-03,96.0
plog_33058,inf_033,Order,033,trk_inf_033_post_443,2025-01-07,96.0
plog_33059,inf_033,Order,033,trk_inf_033_post_443,2025-01-08,304.0
plog_33060,inf_033,Order,033,trk_inf_033_post_443,2025-01-04,96.0
plog_33061,inf_033,Order,033,trk_inf_033_post_443,2025-01-08,96.0
plog_33062,inf_033,Order,033,trk_inf_033_post_443,2025-01-07,120.0
plog_33063,inf_033,Order,033,trk_inf_033_post_443,2025-01-06,96.0
plog_33064,inf_033,Order,033,trk_inf_033_post_443,2025-01-07,304.0
plog_33065,inf_033,Order,033,trk_inf_033_post_443,2025-01-05,120.0
plog_33066,inf_033,Order,033,trk_inf_033_post_443,2025-01-06,72.0
plog_33067,inf_033,Order,033,trk_inf_033_post_443,2025-01-06,120.0
plog_33068,inf_033,Order,033,trk_inf_033_post_443,2025-01-05,120.0
plog_33069,inf_033,Order,033,trk_inf_033_post_443,2025-01-07,120.0
plog_33070,inf_033,Order,033,trk_inf_033_post_443,2025-01-03,96.0
plog_33071,inf_033,Order,033,trk_inf_033_post_443,2025-01-04,96.0
plog_33072,inf_033,Order,033,trk_inf_033_post_443,2025-01-03,96.0
plog_33073,inf_033,Order,033,trk_inf_033_post_443,2025-01-08,96.0
plog_33074,inf_033,Order,033,trk_inf_033_post_443,2025-01-05,120.0
plog_33075,inf_033,Order,033,trk_inf_033_post_443,2025-01-07,120.0
plog_33076,inf_033,Order,033,trk_inf_033_post_443,2025-01-08,96.0
plog_33077,inf_033,Order,033,trk_inf_033_post_443,2025-01-08,96.0
plog_33078,inf_033,Order,033,trk_inf_033_post_443,2025-01-06,72.0
plog_33079,inf_033,Order,033,trk_inf_033_post_443,2025-01-06,120.0
plog_33080,inf_033,Order,033,trk_inf_033_post_443,2025-01-04,304.0
plog_33081,inf_033,Order,033,trk_inf_033_post_443,2025-01-07,96.0
plog_33082,inf_033,Order,033,trk_inf_033_post_443,2025-01-04,120.0
plog_33083,inf_033,Order,033,trk_inf_033_post_443,2025-01-04,120.0
plog_33084,inf_033,Order,033,trk_inf_033_post_443,2025-01-07,96.0
plog_33085,inf_033,Order,033,trk_inf_033_post_443,2025-01-05,304.0
plog_33086,inf_033,Order,033,trk_inf_033_post_443,2025-01-05,120.0
plog_33087,inf_033,Order,033,trk_inf_033_post_443,2025-01-08,96.0
plog_33088,inf_033,Order,033,trk_inf_033_post_443,2025-01-02,120.0
plog_33089,inf_033,Order,033,trk_inf_033_post_443,2025-01-04,304.0
plog_33090,inf_033,Order,033,trk_inf_033_post_443,2025-01-03,96.0
plog_33091,inf_033,Order,033,trk_inf_033_post_443,2025-01-06,72.0
plog_33092,inf_033,Order,033,trk_inf_033_post_443,2025-01-02,120.0
plog_33093,inf_033,Order,033,trk_inf_033_post_443,2025-01-06,72.0
plog_33094,inf_033,Order,033,trk_inf_033_post_443,2025-01-06,96.0
plog_33095,inf_033,Order,033,trk_inf_033_post_443,2025-01-05,72.0
plog_33096,inf_033,Order,033,trk_inf_033_post_443,2025-01-02,96.0
plog_33097,inf_033,Order,033,trk_inf_033_post_443,2025-01-07,120.0
plog_33098,inf_033,Order,033,trk_inf_033_post_443,2025-01-06,72.0
plog_33099,inf_033,Order,033,trk_inf_033_post_443,2025-01-03,96.0
plog_33100,inf_033,Order,033,trk_inf_033_post_443,2025-01-03,304.0
plog_33101,inf_033,Order,033,trk_inf_033_post_443,2025-01-05,72.0
plog_33102,inf_033,Order,033,trk_inf_033_post_443,2025-01-04,72.0
plog_33103,inf_033,Order,033,trk_inf_033_post_443,2025-01-08,96.0
plog_33104,inf_033,Order,033,trk_inf_033_post_443,2025-01-08,120.0
plog_33105,inf_033,Order,033,trk_inf_033_post_443,2025-01-06,120.0
plog_33106,inf_033,Order,033,trk_inf_033_post_443,2025-01-04,120.0
plog_33107,inf_033,Order,033,trk_inf_033_post_443,2025-01-07,72.0
plog_33108,inf_033,Order,033,trk_inf_033_post_443,2025-01-03,304.0
plog_33109,inf_033,Order,033,trk_inf_033_post_443,2025-01-07,72.0
plog_33110,inf_033,Order,033,trk_inf_033_post_443,2025-01-02,96.0
plog_33111,inf_033,Order,033,trk_inf_033_post_443,2025-01-06,96.0
plog_33112,inf_033,Order,033,trk_inf_033_post_443,2025-01-06,72.0
plog_33113,inf_033,Order,033,trk_inf_033_post_443,2025-01-02,72.0
plog_33114,inf_033,Order,033,trk_inf_033_post_443,2025-01-03,96.0
plog_33115,inf_033,Order,033,trk_inf_033_post_443,2025-01-02,120.0
plog_33116,inf_033,Order,033,trk_inf_033_post_443,2025-01-06,72.0
plog_33117,inf_033,Order,033,trk_inf_033_post_443,2025-01-07,72.0
plog_33118,inf_033,Order,033,trk_inf_033_post_443,2025-01-02,72.0
plog_33119,inf_033,Order,033,trk_inf_033_post_443,2025-01-03,96.0
plog_33120,inf_033,Order,033,trk_inf_033_post_443,2025-01-07,120.0
plog_33121,inf_033,Order,033,trk_inf_033_post_443,2025-01-05,72.0
plog_33122,inf_033,Order,033,trk_inf_033_post_443,2025-01-06,96.0
plog_33123,inf_033,Order,033,trk_inf_033_post_443,2025-01-08,120.0
plog_33124,inf_033,Order,033,trk_inf_033_post_443,2025-01-05,72.0
plog_33125,inf_033,Order,033,trk_inf_033_post_443,2025-01-07,120.0
plog_33126,inf_033,Order,033,trk_inf_033_post_443,2025-01-04,120.0
plog_33127,inf_033,Order,033,trk_inf_033_post_443,2025-01-02,120.0
plog_33128,inf_033,Order,033,trk_inf_033_post_443,2025-01-03,304.0
plog_33129,inf_033,Order,033,trk_inf_033_post_443,2025-01-04,72.0
plog_33130,inf_033,Order,033,trk_inf_033_post_443,2025-01-07,304.0
plog_33131,inf_033,Order,033,trk_inf_033_post_443,2025-01-07,72.0
plog_33132,inf_033,Order,033,trk_inf_033_post_443,2025-01-07,96.0
plog_33133,inf_033,Order,033,trk_inf_033_post_443,2025-01-02,304.0
plog_33134,inf_033,Order,033,trk_inf_033_post_443,2025-01-03,96.0
plog_33135,inf_033,Order,033,trk_inf_033_post_443,2025-01-07,72.0
plog_33136,inf_033,Order,033,trk_inf_033_post_443,2025-01-05,304.0
plog_33137,inf_033,Order,033,trk_inf_033_post_443,2025-01-07,96.0
plog_33138,inf_033,Order,033,trk_inf_033_post_443,2025-01-07,120.0
plog_33139,inf_033,Order,033,trk_inf_033_post_443,2025-01-04,96.0
plog_33140,inf_033,Order,033,trk_inf_033_post_443,2025-01-02,72.0
plog_33141,inf_033,Order,033,trk_inf_033_post_443,2025-01-08,96.0
plog_33142,inf_033,Order,033,trk_inf_033_post_443,2025-01-03,96.0
plog_33143,inf_033,Order,033,trk_inf_033_post_443,2025-01-02,304.0
plog_33144,inf_033,Order,033,trk_inf_033_post_443,2025-01-06,96.0
plog_33145,inf_033,Order,033,trk_inf_033_post_443,2025-01-07,120.0
plog_33146,inf_033,Order,033,trk_inf_033_post_443,2025-01-03,120.0
plog_33147,inf_033,Order,033,trk_inf_033_post_443,2025-01-06,72.0
plog_33148,inf_033,Order,033,trk_inf_033_post_443,2025-01-05,72.0
plog_33149,inf_033,Order,033,trk_inf_033_post_443,2025-01-03,304.0
plog_33150,inf_033,Order,033,trk_inf_033_post_443,2025-01-02,120.0
plog_33151,inf_033,Order,033,trk_inf_033_post_443,2025-01-08,72.0
plog_33152,inf_033,Order,033,trk_inf_033_post_443,2025-01-06,72.0
plog_33153,inf_033,Order,033,trk_inf_033_post_443,2025-01-07,72.0
plog_33154,inf_033,Order,033,trk_inf_033_post_443,2025-01-05,120.0
plog_33155,inf_033,Order,033,trk_inf_033_post_443,2025-01-02,96.0
plog_33156,inf_033,Order,033,trk_inf_033_post_443,2025-01-02,120.0
plog_33157,inf_033,Order,033,trk_inf_033_post_443,2025-01-04,120.0
plog_33158,inf_033,Order,033,trk_inf_033_post_443,2025-01-05,96.0
plog_33159,inf_033,Order,033,trk_inf_033_post_443,2025-01-03,72.0
plog_33160,inf_033,Order,033,trk_inf_033_post_443,2025-01-02,120.0
plog_33161,inf_033,Order,033,trk_inf_033_post_443,2025-01-05,96.0
plog_33162,inf_033,Order,033,trk_inf_033_post_443,2025-01-02,304.0
plog_33163,inf_033,Order,033,trk_inf_033_post_443,2025-01-05,72.0
plog_33164,inf_033,Order,033,trk_inf_033_post_443,2025-01-02,72.0
plog_33165,inf_033,Order,033,trk_inf_033_post_443,2025-01-03,72.0
plog_33166,inf_033,Order,033,trk_inf_033_post_443,2025-01-02,96.0
plog_33167,inf_033,Order,033,trk_inf_033_post_443,2025-01-07,72.0
plog_33168,inf_033,Order,033,trk_inf_033_post_443,2025-01-05,96.0
plog_33169,inf_033,Order,033,trk_inf_033_post_443,2025-01-05,96.0
plog_33170,inf_033,Order,033,trk_inf_033_post_443,2025-01-02,72.0
plog_33171,inf_033,Order,033,trk_inf_033_post_443,2025-01-05,72.0
plog_33172,inf_033,Order,033,trk_inf_033_post_443,2025-01-07,304.0
plog_33173,inf_033,Order,033,trk_inf_033_post_443,2025-01-08,96.0
plog_33174,inf_033,Order,033,trk_inf_033_post_443,2025-01-05,120.0
plog_33175,inf_033,Order,033,trk_inf_033_post_443,2025-01-08,120.0
plog_33176,inf_033,Order,033,trk_inf_033_post_443,2025-01-05,96.0
plog_33177,inf_033,Order,033,trk_inf_033_post_443,2025-01-06,304.0
plog_33178,inf_033,Order,033,trk_inf_033_post_443,2025-01-06,304.0
plog_33179,inf_033,Order,033,trk_inf_033_post_443,2025-01-04,72.0
plog_33180,inf_033,Order,033,trk_inf_033_post_443,2025-01-07,96.0
plog_33181,inf_033,Order,033,trk_inf_033_post_443,2025-01-04,72.0
plog_33182,inf_033,Order,033,trk_inf_033_post_443,2025-01-05,72.0
plog_33183,inf_033,Order,033,trk_inf_033_post_443,2025-01-08,304.0
plog_33184,inf_033,Order,033,trk_inf_033_post_443,2025-01-07,304.0
plog_33185,inf_033,Order,033,trk_inf_033_post_443,2025-01-07,72.0
plog_33186,inf_033,Order,033,trk_inf_033_post_443,2025-01-04,72.0
plog_33187,inf_033,Order,033,trk_inf_033_post_443,2025-01-07,72.0
plog_33188,inf_033,Order,033,trk_inf_033_post_443,2025-01-07,72.0
plog_33189,inf_033,Order,033,trk_inf_033_post_443,2025-01-06,96.0
plog_33190,inf_033,Order,033,trk_inf_033_post_443,2025-01-04,304.0
plog_33191,inf_033,Order,033,trk_inf_033_post_443,2025-01-02,96.0
plog_33192,inf_033,Order,033,trk_inf_033_post_443,2025-01-07,96.0
plog_33193,inf_033,Order,033,trk_inf_033_post_443,2025-01-08,72.0
plog_33194,inf_033,Order,033,trk_inf_033_post_443,2025-01-03,304.0
plog_33195,inf_033,Order,033,trk_inf_033_post_443,2025-01-06,72.0
plog_33196,inf_033,Order,033,trk_inf_033_post_443,2025-01-06,120.0
plog_33197,inf_033,Order,033,trk_inf_033_post_443,2025-01-04,304.0
plog_33198,inf_033,Order,033,trk_inf_033_post_443,2025-01-07,304.0
plog_33199,inf_033,Order,033,trk_inf_033_post_443,2025-01-07,96.0
plog_33200,inf_033,Order,033,trk_inf_033_post_443,2025-01-05,120.0
plog_33201,inf_033,Order,033,trk_inf_033_post_443,2025-01-06,72.0
plog_33202,inf_033,Order,033,trk_inf_033_post_443,2025-01-06,304.0
plog_33203,inf_033,Order,033,trk_inf_033_post_443,2025-01-06,96.0
plog_33204,inf_033,Order,033,trk_inf_033_post_443,2025-01-05,96.0
plog_33205,inf_033,Order,033,trk_inf_033_post_443,2025-01-03,304.0
plog_33206,inf_033,Order,033,trk_inf_033_post_443,2025-01-08,96.0
plog_33207,inf_033,Order,033,trk_inf_033_post_443,2025-01-02,96.0
plog_33208,inf_033,Order,033,trk_inf_033_post_443,2025-01-07,304.0
plog_33209,inf_033,Order,033,trk_inf_033_post_443,2025-01-07,120.0
plog_33210,inf_033,Order,033,trk_inf_033_post_443,2025-01-06,72.0
plog_33211,inf_033,Order,033,trk_inf_033_post_443,2025-01-04,120.0
plog_33212,inf_033,Order,033,trk_inf_033_post_443,2025-01-08,304.0
plog_33213,inf_033,Order,033,trk_inf_033_post_443,2025-01-04,120.0
plog_33214,inf_033,Order,033,trk_inf_033_post_443,2025-01-04,72.0
plog_33215,inf_033,Order,033,trk_inf_033_post_443,2025-01-04,72.0
plog_33216,inf_033,Order,033,trk_inf_033_post_443,2025-01-06,304.0
plog_33217,inf_033,Order,033,trk_inf_033_post_443,2025-01-04,96.0
plog_33218,inf_033,Order,033,trk_inf_033_post_443,2025-01-03,72.0
plog_33219,inf_033,Order,033,trk_inf_033_post_443,2025-01-07,304.0
plog_33220,inf_033,Order,033,trk_inf_033_post_443,2025-01-07,120.0
plog_33221,inf_033,Order,033,trk_inf_033_post_443,2025-01-06,96.0
plog_33222,inf_033,Order,033,trk_inf_033_post_443,2025-01-04,96.0
plog_33223,inf_033,Order,033,trk_inf_033_post_443,2025-01-06,120.0
plog_33224,inf_033,Order,033,trk_inf_033_post_443,2025-01-06,72.0
plog_33225,inf_033,Order,033,trk_inf_033_post_443,2025-01-05,120.0
plog_33226,inf_033,Order,033,trk_inf_033_post_443,2025-01-04,120.0
plog_33227,inf_033,Order,033,trk_inf_033_post_443,2025-01-08,304.0
plog_33228,inf_033,Order,033,trk_inf_033_post_443,2025-01-06,72.0
plog_33229,inf_033,Order,033,trk_inf_033_post_443,2025-01-08,120.0
plog_33230,inf_033,Order,033,trk_inf_033_post_443,2025-01-08,72.0
plog_33231,inf_033,Order,033,trk_inf_033_post_443,2025-01-08,96.0
plog_33232,inf_033,Order,033,trk_inf_033_post_443,2025-01-04,120.0
plog_33233,inf_033,Order,033,trk_inf_033_post_443,2025-01-03,304.0
plog_33234,inf_033,Order,033,trk_inf_033_post_443,2025-01-04,120.0
plog_33235,inf_033,Order,033,trk_inf_033_post_443,2025-01-06,120.0
plog_33236,inf_033,Order,033,trk_inf_033_post_443,2025-01-02,304.0
plog_33237,inf_033,Order,033,trk_inf_033_post_443,2025-01-03,120.0
plog_33238,inf_033,Order,033,trk_inf_033_post_443,2025-01-08,72.0
plog_33239,inf_033,Order,033,trk_inf_033_post_443,2025-01-08,120.0
plog_33240,inf_033,Order,033,trk_inf_033_post_443,2025-01-05,96.0
plog_33241,inf_033,Order,033,trk_inf_033_post_443,2025-01-06,72.0
plog_33242,inf_033,Order,033,trk_inf_033_post_443,2025-01-07,120.0
plog_33243,inf_033,Order,033,trk_inf_033_post_443,2025-01-08,120.0
plog_33244,inf_033,Order,033,trk_inf_033_post_443,2025-01-08,96.0
plog_33245,inf_033,Order,033,trk_inf_033_post_443,2025-01-02,72.0
plog_33246,inf_033,Order,033,trk_inf_033_post_443,2025-01-08,120.0
plog_33247,inf_033,Order,033,trk_inf_033_post_443,2025-01-08,120.0
plog_33248,inf_033,Order,033,trk_inf_033_post_443,2025-01-05,96.0
plog_33249,inf_033,Order,033,trk_inf_033_post_443,2025-01-02,96.0
plog_33250,inf_033,Order,033,trk_inf_033_post_443,2025-01-08,304.0
plog_33251,inf_033,Order,033,trk_inf_033_post_443,2025-01-03,96.0
plog_33252,inf_033,Order,033,trk_inf_033_post_443,2025-01-06,72.0
plog_33253,inf_033,Order,033,trk_inf_033_post_443,2025-01-05,120.0
plog_33254,inf_033,Order,033,trk_inf_033_post_443,2025-01-02,120.0
plog_33255,inf_033,Order,033,trk_inf_033_post_443,2025-01-07,304.0
plog_33256,inf_033,Order,033,trk_inf_033_post_443,2025-01-04,120.0
plog_33257,inf_033,Order,033,trk_inf_033_post_443,2025-01-04,304.0
plog_33258,inf_033,Order,033,trk_inf_033_post_443,2025-01-05,304.0
plog_33259,inf_033,Order,033,trk_inf_033_post_443,2025-01-05,96.0
plog_33260,inf_033,Order,033,trk_inf_033_post_443,2025-01-02,120.0
plog_33261,inf_033,Order,033,trk_inf_033_post_443,2025-01-06,120.0
plog_33262,inf_033,Order,033,trk_inf_033_post_443,2025-01-04,304.0
plog_33263,inf_033,Order,033,trk_inf_033_post_443,2025-01-04,72.0
plog_33264,inf_033,Order,033,trk_inf_033_post_443,2025-01-06,72.0
plog_33265,inf_033,Order,033,trk_inf_033_post_443,2025-01-08,96.0
plog_33266,inf_033,Order,033,trk_inf_033_post_443,2025-01-08,120.0
plog_33267,inf_033,Order,033,trk_inf_033_post_443,2025-01-08,304.0
plog_33268,inf_033,Order,033,trk_inf_033_post_443,2025-01-02,120.0
plog_33269,inf_033,Order,033,trk_inf_033_post_443,2025-01-03,72.0
plog_33270,inf_033,Order,033,trk_inf_033_post_443,2025-01-08,120.0
plog_33271,inf_033,Order,033,trk_inf_033_post_443,2025-01-05,96.0
plog_33272,inf_033,Order,033,trk_inf_033_post_443,2025-01-08,96.0
plog_33273,inf_033,Order,033,trk_inf_033_post_443,2025-01-06,96.0
plog_33274,inf_033,Order,033,trk_inf_033_post_443,2025-01-05,72.0
plog_33275,inf_033,Order,033,trk_inf_033_post_443,2025-01-04,96.0
plog_33276,inf_033,Order,033,trk_inf_033_post_443,2025-01-05,120.0
plog_33277,inf_033,Order,033,trk_inf_033_post_443,2025-01-07,304.0
plog_33278,inf_033,Order,033,trk_inf_033_post_443,2025-01-05,304.0
plog_33279,inf_033,Order,033,trk_inf_033_post_443,2025-01-08,304.0
plog_33280,inf_033,Order,033,trk_inf_033_post_443,2025-01-03,304.0
plog_33281,inf_033,Order,033,trk_inf_033_post_443,2025-01-07,96.0
plog_33282,inf_033,Order,033,trk_inf_033_post_443,2025-01-04,96.0
plog_33283,inf_033,Order,033,trk_inf_033_post_443,2025-01-05,304.0
plog_33284,inf_033,Order,033,trk_inf_033_post_443,2025-01-05,96.0
plog_33285,inf_033,Order,033,trk_inf_033_post_443,2025-01-06,304.0
plog_33286,inf_033,Order,033,trk_inf_033_post_443,2025-01-07,72.0
plog_33287,inf_033,Order,033,trk_inf_033_post_443,2025-01-08,304.0
plog_33288,inf_033,Order,033,trk_inf_033_post_443,2025-01-08,72.0
plog_33289,inf_033,Order,033,trk_inf_033_post_443,2025-01-08,120.0
plog_33290,inf_033,Order,033,trk_inf_033_post_443,2025-01-04,120.0
plog_33291,inf_033,Order,033,trk_inf_033_post_443,2025-01-02,96.0
plog_33292,inf_033,Order,033,trk_inf_033_post_443,2025-01-04,96.0
plog_33293,inf_033,Order,033,trk_inf_033_post_443,2025-01-08,72.0
plog_33294,inf_033,Order,033,trk_inf_033_post_443,2025-01-05,120.0
plog_33295,inf_033,Order,033,trk_inf_033_post_443,2025-01-04,304.0
plog_33296,inf_033,Order,033,trk_inf_033_post_443,2025-01-03,72.0
plog_33297,inf_033,Order,033,trk_inf_033_post_443,2025-01-07,120.0
plog_33298,inf_033,Order,033,trk_inf_033_post_443,2025-01-08,120.0
plog_33299,inf_033,Order,033,trk_inf_033_post_443,2025-01-06,120.0
plog_33300,inf_033,Order,033,trk_inf_033_post_443,2025-01-05,72.0
plog_33301,inf_033,Order,033,trk_inf_033_post_443,2025-01-03,72.0
plog_33302,inf_033,Order,033,trk_inf_033_post_443,2025-01-08,72.0
plog_33303,inf_033,Order,033,trk_inf_033_post_443,2025-01-02,120.0
plog_33304,inf_033,Order,033,trk_inf_033_post_443,2025-01-04,96.0
plog_33305,inf_033,Order,033,trk_inf_033_post_443,2025-01-05,96.0
plog_33306,inf_033,Order,033,trk_inf_033_post_443,2025-01-06,304.0
